text,label
"Sunog sa QC warehouse umabot sa ikalimang alarma 
https://t.co/W3Hv0W7Fyj
#NewsKoNews https://t.co/PfdwWbgJQ7",1.0
ang pangit talaga ngmaling na hindi malutong yung pagkakaluto. yung feel na natutunaw yun ng dila mo against the roof of your mouth really disgusts me KSBWKHSKWJW MALUTONG OR SLIGHT NA SUNOG NA MALING WILL FOREVER BE SUPERIOR,0.0
awit sunog kilay para sa isang subject 😃,0.0
Sunog buhok gaming hihe https://t.co/HwJ3D1MDtX,0.0
HAHAHAHHAHAHAHAH sunog na sunog na buhok ko,0.0
sunog daw sa proj 8 kaya daming siren keep safe everyone,1.0
nadarang nanaman saiyang apoy,0.0
"It's been two year ago nung huling sunog dito samin. At hanggang ngayon, nato-trauma pa rin ako pag may nagsisigawan o nagtatakbuhan dito samin amp",1.0
"At ang dila'y isang apoy: ang sanglibutan ng kasamaan sa ating mga sangkap ay dili iba't ang dila, na nakakahawa sa buong katawan, at pinagningas ang gulong ng katalagahan, at ang dila'y pinagniningas ng impierno. (San 3:6, ADB1905) #PureDoctrinesOfChrist #BiblicalDoctrinesDay7",0.0
"@marlonskii Per checking with our Traffic Control Center, na-assist po ito ng ating patrol team last night at natulungang maapula ang apoy. Salamat at ingat po.",1.0
@alloyssiousweyn sa dulo lang namen yun kayang lakarin potek hirap na hirap apulahin yung sunog eh,1.0
"naudlot tulog ko, dahil dito sa kapitbahay buti na lang di lumala yung sunog tnx g. 🙏",1.0
Umagang umaga may sunog,1.0
Darang na naman sa apoy tagal ni abigail e hahaha 😂,0.0
"JUST IN: Sunog sa Zapote 2, Bacoor Cavite ngayong hapon itinaas na sa ikatlong alarma ayon sa BFP.
#LPCUpdate

📸 - @cnnphilippines https://t.co/hxpl5n73MZ",1.0
may sunog nanaman sa zamora?,1.0
awit may sunog sa taguig what?,1.0
Hindi sasagutin ni Jesus ang iyong mga panalangin. Darating sa iyo ang walang hanggang impyerno. Ang iyong kaluluwa ay susunugin sa isang walang katapusang apoy. Hindi ka kailanman maliligtas✨,0.0
Buti na lang naagapan yung sunog kundi mawawalan pa kami ng bahay😭 buti safe kaming lahat sa iskinita😭,1.0
@zchdn @cassynaulan demonyo ka nasa entrance palang sunog ka na,0.0
sunog na naman kadadagat,0.0
cute ng papa ko tanghaling tanghali nagbike naka sando paputang cavite pag uwi sunog HAHAHAHA lt akala nya daw di mainit,0.0
@LucioPua May sunog daw?,1.0
"Aware ba siya kung bakit nagkakaroon ng agawan ng fire hose tuwing may sunog? Kasi, mane-nerbiyos ka kapag alam mong property mo ang masusunog kaya aagawin mo na yung hose.

He just once again proved that he is a human rights violator.

Walang character improvement, Bato? https://t.co/H0J3Gs6A96",0.0
Sunog sa mandaluyong https://t.co/RJDiqDYimA,1.0
@zaeknow Skl di ako natulog morning (with apoy),0.0
"taenaaa nakakailan palng kami,pero sobrang sunog na ata bagaa namin ni ate sabel HAHAHAH",0.0
"Medyo humihina na po yung apoy pero sobrang nakakatakot pa rin kasi mahangin. Rinig din po dito samin yung mga tao doon. 
Please pray for them and for us po.",1.0
Shook may sunog na naman sa Mandaluyong 😞 https://t.co/J74cvb4fZt,1.0
"Kaya't kung ang iyong kaaway ay magutom, pakanin mo; kung siya'y mauhaw, painumin mo: sapagka't sa paggawa mo ng gayon ay mga baga ng apoy ang ibubunton mo sa kaniyang ulo.

Roma 12:20
Tagalog (Ang Dating Biblia) (1905) (TAB)

#BiblicalDoctrinesDay7 
#PureDoctrinesOfChrist",0.0
emz san yung sunog,1.0
shet may pa apoy,0.0
I can't stress how much I love this day 😩 Kahit na sunog na sunog ako pag-uwi tangena 8-6 na swimming amp https://t.co/mvXYOSm2x9,0.0
"HAHAHAHA mag-ingat daw sabi ni pinuno

@SB19Official #SB19
#SB19xDunkinPH20k
#SB19HSHinJejuBTS https://t.co/G83CtbAYNG https://t.co/izg5e2y7MM",0.0
May sunog pa ngayon downtown🙏,1.0
Mabuti nalng at may mga nakastandby na bumbero sa 3S Gen T de Leon at Karuhatan.  Naapula agad ang sunog.  Malaking tulong po ang 3S sa bawat barangay.  God bless po🙏🙏🙏 @rex_gatchalian @stgatchalian @valenzuelacity,1.0
May sunog nanaman malapit samin😔,1.0
"TIG-IK lang?
Hindi sasagutin ni Bathala ang iyong mga dasal. Walang hanggang impiyerno ang babagsak sayo. Ang kaluluwa mo ay susunugin sa walang katapusang apoy. Hindi ka kailanman maliligtas. https://t.co/qCpgfitZcU",0.0
may sunog ??,1.0
"CAPIZ—Isang bahay ang tinupok ng apoy dahil sa nag-overheat na cellphone na naka-charge sa saksakan ng kuryente kamakalawa sa Bgy. Lawaan, Dumarao.

https://t.co/nA2iU8mq2W",1.0
May sunog ba sa manila? Parang kanina pa may wang-wang,1.0
"@itsCULLENary Sobrang nakakatakot lang po kasi kanina ang lakas na ng apoy tapos ang itim na ng usok. Tsaka rinig din yung mga sigaw ng mga tao run.
Sana wala ng apoy tsaka safe mga tao run:(((((",1.0
"pag sunog talaga sa samin dito sa mandaluyong, kahit nasa office ako gusto kio mag teleport pauwi, yung bahay namin yung mga clothes and albums ko mygowd!!!!!!!!",1.0
MAY TUBIG TAS MAY APOY OMAYGASSSSS,0.0
"BEST STAGE, SUNOG AT TAMPISAW",0.0
"Akala ko kakain kn din ng apoy eh whahaahahha ;)

MAYMAY ANG AMING TUGON https://t.co/aHkCkMhWbx https://t.co/n00EDy7adx",0.0
"HUY HALA SHET YUNG SUNOG SA BACOOR, CAVITE MALAPIT SA BAHAY NG LOLA KO😭SANA NAMAN DI MADAMAY HUHU PLEASE DUN AKO LUMAKI😭",1.0
Hanggang sa na-confirm nmen na hindi na nailigtas yung mommy at daddy nya. Kase mabilis yung apoy at hirap tanggalin ang mga grills sa bahay nila.,1.0
@isiiibells pandesal na sunog,0.0
@TAELlSAS hoy baka ang init nung apoy mo 🔥🔥🔥,0.0
@into_donbelle Bat tinawag na fire exit kung hindi naman apoy ang lumalabas?,0.0
Sunog! https://t.co/trfPd9YRXr,1.0
* sends you pancit na sunog * go sleep na — SUNOG SIYA no i will not sleep &gt;:0 https://t.co/k43glektdx,0.0
"Ihaaw ba kua Hahhahaha

VanjossLIVE onMOR
#VanjossBayaban
@Vanjoss_01 https://t.co/vOtFu1rErS",0.0
peste sakit ng mataq dahil sa sunog,0.0
"May amoy sunog, di ko naman mahanap",1.0
"😭🤣🤣 well willing nmn akong kumain ng sunog araw araw, kung gantong muka nmn makikita mo bwat umaga https://t.co/vtgwpLCCM6",0.0
Sunog pera bumili ako airpods 🤡,0.0
Apoy ng impyernuu,0.0
san ang sunog maaaa ang daming firetrucks huhh,1.0
tangina may sunog,1.0
para cute lang https://t.co/CDXv5RY1Ut,0.0
Tungina. Aga aga ko ninerbyos. Kala ko may sunog kasi sumisugaw kapitbahay namin. Nag aaway lang pala sila. Huhu. *knock on wood*,0.0
Billy jack sunog na ang motor HAHAHA,1.0
@YUYUGYEOMS Gyeom you broke me first mag luto ka Ng sunog na ham DYAN HAHAHAHHAHAHAHHAHAHAH,0.0
@angPasimuno Nakatakas na ako pero mukhang pinababalik ako sa dagat dagatang apoy HAHAHAHA,0.0
@nawtATP sunog na utong. mang inasal ✨,0.0
"tangina in 2 weeks 2 na agad sunog dito samin, ingat ingat naman kayo sa loob gn bahay niyo pls🥺",1.0
@namonologist @bkpptho Tite mo sunog,0.0
Sunog ako dito,0.0
@antisoscial Saan banda ung sunog?,1.0
Sunog HAHAHAHA https://t.co/dV6JrzdlNE,0.0
GEH SUNOG KILAY TAYO NEXT SEM SURE NA RE,0.0
"Aint sunog, Im pinoy",0.0
Uuwing sunog,0.0
"@jah447798 Baka sayo jah apoy ha

REQUEST @SB19Official @MTV #FridayLivestream 

SB19 Comeback D-6
#SB19",0.0
Pauwi na akong cavite. Na traffic ako sa may Bacoor. Saan yung sunog? Ask lang.,1.0
@wwxianism magigising ka nalang madilim sa paligid tapos may mga apoy apoy... HAHAHA,0.0
tangina may sunog sa kalibo,1.0
BUMUGA NG APOY https://t.co/WtarkyGPpt,0.0
May sunog,1.0
Happy new year!!!  Kahit muntik na magka sunog sa amin.,1.0
@aintisla sunog malapit dito,1.0
Halla gagi legit ba yung sunog sa rizal village,1.0
Since sinipag tayo kaya nagluto ng saging pang merienda. At na sunog pa ang ibang parts hahahahahah https://t.co/nxjmza8ItO,0.0
May sunog kanina pa dumadaan ung nga fire trucks saan kaya? Concepcion o san mateo?,1.0
makamingaw ang mga times na tungod kay sunog ang background plus red/black ang main colors kay illuminati na siyaaa aahhkkk https://t.co/SIWB2e8tA3,0.0
"kinamumuhian kong  @bwakanangbitchs. Galit na galit ako sa kanila. pag nakikita ko sila gusto ko lang mamatay.  naramdaman ko ang aking dugo na kumukulo at ang aking balat ay sumunog at ang aking mga mata ay nagbubuhos, bumabagsak ang aking puso at parang pakiramdam ng apoy na---",0.0
ilang araw palang ako dito sunog nako,0.0
umabot sa 2nd alarm yung nangyareng sunog dito malapit samin. 🤧,1.0
"Fire Prevention Month 2021 | This year’s theme is ""Sa Pag-iwas sa Sunog, Hindi Ka Nag-iisa!"" https://t.co/MAO92aQWa6",0.0
HAHZHZHAHSHHZZHSHAHAHAHAHAHAHAHHAHSHSHA ARCHER BUMBERO NG MGA DRAGON https://t.co/nrwjlqeKcZ,0.0
"pag ito wala, sunOg HAHAHAHAHAHAHAHAHAHA CHAR",0.0
Wews may sunog pa nga 🤦,1.0
GAGO MAY SUNOG,1.0
Nakaka kaba. Kala ko may sunog na. HAYS 🙏,0.0
"@chaengpingu Cuteeee. Apoy ka pa dito, kasi ngayon ash ka na eh. Hakhak",0.0
Wag kang makikigatong sa hindi mo apoy 🔥🤫,0.0
Gagi bakit amoy sunog....,1.0
@Seralacc Sinaing ko sunog na sana ikaw din,0.0
sunog talaga pag monday takte,0.0
"WHAT THE. All these sirens at this time? May sunog ba????

Patulugin niyo ako please. Huhu",1.0
Tanginaa sunog nako WAHAHAHAHA,0.0
@GWAPlNGS tanggap mo parin ba kapag sunog ito pagtapos huhuhu,0.0
next time nyan may apoy na na lalabas sa bibig nila rAwr,0.0
@abcdskz OMYGOD SUNOG NA SUNOG AMP?!!?!!!,0.0
Buti nalang sa kabilang kanto yung sunog pati fireout agad,1.0
"#PureDoctrinesOfChrist 
#GlobalPrayerForHumanity

""At aayusin ng mga anak ni Aaron, na mga saserdote, ang mga pinagputolputol, ang ulo, at ang taba, sa kahoy na nakapatong sa apoy na nasa ibabaw ng dambana:""

Levitico 1:8
Tagalog (Ang Dating Biblia) (1905) (TAB)",0.0
@_flkntch AY EDI PATI BAHAY PO SUNOG 😭😭😭😭,1.0
HAYOP SUNOG NANAMAN🙂,1.0
may sunog pa nga,1.0
@ajyp_ Pero meron ngang sunog sa tandang sora hahh,1.0
"I-on ang apoy sayong mga mata
Gusto ko tong tikman , gawin tong mainit
Sa isang bagong grill, lutuin ang track nato
Piliin ang menu, tawagan moko
Ke't anong gusto mo, iserve mo
DU DU DU DU DU DU https://t.co/1d0DJck5B2",0.0
@dainiii_ @TheCamilleM99 @kathors_kat Oks lang ba kahit sunog? AHAHAHAHA and sagot nyo dapat shipping jk AHAHAHAHA,0.0
"Naiwang kandila o kuryente, posibleng dahilan ng sunog sa Brgy. Bancao-Bancao https://t.co/d4Ei0ID6FD",1.0
Sana hindi lumaki yung sunog sa laya,1.0
Sunog nasad ang nawong,0.0
@hanjelikk @eyroooonn Gaga ka ang lala pala ng sunog,1.0
"natutulog ako ng mahimbing tas sasabihin saken ni ate ""nic may sunog""
tas ginalaw galaw ako",1.0
may sunog na naman amp ingat kayo.,1.0
@donnypangilinan btw if you happen to read this kasi hindi ka pa tulog o kaya naman late mo na to mabasa ng araw inaaya kitang magdasal para sa mga biktima nung sunog kanina na nadaanan namin. Ang dami kasi talagang pamilya non. Let's ask God for their recovery and huge strength.,1.0
Firetruck sirens in the distance. Hala saan ang sunog Bacoor?,1.0
"May sunog sa cupaaang, ingat pipz",1.0
@sunflwrsn tanga sunog na yan HAHAHAH,0.0
Jgh.sunog na sunog🤧,0.0
"@maxinejiji Parehas tayo, ate Max. Ako naman sunog na Hotdog, sunog na itlog, over cook na noodles tapos lata na kanin. HAHAHAHAHA HAHAAHAHAHA

#AskMAXINEJIJI",0.0
@AmStupid19 Sunog ka dha,0.0
Lakasss ng sunog pota,1.0
"may problem ako :(

nasunog ko yung tinapay ko — Pre. Hindi 'yan sunog. Ang tawag diyan ""charred"" o 'di kaya ""lutong-luto""  https://t.co/lij3zutTvn",0.0
hello nasan yung sunog hindi ako sinasagot ng pasig info 😡,1.0
"Exodo 29:34

At kung may lumabis sa laman na itinalaga, o sa tinapay, hanggang sa kinaumagahan, ay iyo ngang susunugin sa apoy ang labis: hindi kakanin, sapagka't yao'y banal.

#ADDBiblicalAnswers
#GlobalPrayerForHumanity",0.0
muntikan na makanin yung sunog HAHAHAHAHA,0.0
@ameyrakaterrin hoy jud gising may sunog,1.0
tang ina may sunog,1.0
"Mga alagang aso, pusa at lovebirds patay sa sunog sa Caloocan https://t.co/AkY2SepKcy",1.0
May sunog sa tapat ng bahay namen 😭😭😭 may mga sumabog na na tangke ng gas https://t.co/HHQHL7uTQF,1.0
HULAAN MO🤣🤣 https://t.co/ju83U7YJPA,0.0
I was watching ma @atpIipsthicc 's vlog then biglang may sumigaw ng sunog... Jusko yung takot ko po panginoon! KATAKOT! Buti di masyadong malapit samin huhu,1.0
"@renzrtrt may sunog kasi doon sa palengke tapos sabi yung sanhi daw ng sunog, ano tao mismo na sinunog niya sarili Niya. Tapos sabi sa balita kandila lang daw yung pinagmulan. Thank youuuu 💙",1.0
MAY ULAN TAPOS MAY APOY?!?!?,1.0
shit may sunog sa bo. puso,1.0
awww gusto ko rin ng sunog na itlog 🤩🤩 https://t.co/p5UX0mY9wm,0.0
"Aabot sa 254 biktima ng sunog mula sa Don Carlos Village at pitong biktima mula sa Dela Cruz, Pasay City, ang nabigyan ng ayuda mula sa tanggapan ni Senador Bong Go kahapon.

https://t.co/fcl5lFEPqu https://t.co/yLOgOtJ7xa",1.0
@Nicoljohnm Saan po yung sunog?,1.0
"@enhypencontent_ sige wait mo din yung apoy jan sa bahay, otw na din daw https://t.co/tdDwccw5wD",0.0
"Mga alagang aso, pusa at lovebirds patay sa sunog sa Caloocan https://t.co/0aORc8xQJZ",1.0
"But still, Thank you Lord! Hindi na mas lumaki yung apoy. Kung hindi, pati mga katabing bahay madamay.",0.0
LETS GO SUNOG DAMIT https://t.co/PYV57SemVk,0.0
grabe almost 4 hours na defense hahaha sunog na sunog na ako sa panggigisa 🥲,0.0
"Patay ang 30 alagang aso, pusa, at ibon sa sunog sa Caloocan City. | ulat ni Wheng Hidalgo 

BASAHIN DITO ang buong ulat: https://t.co/5sTkwYVcrh https://t.co/ZacAmFHK9Y",1.0
"LUHHH IT'S A PRANK, MAS LALONG LUMALAKI YUNG USOK AND APOY DAMN!!!!",1.0
Tawang tawa ako pag naglluto ako for my family. Sinasabi na masarap kahit hindi naman at kahit sunog hahahaha 😂,0.0
@Jhlsrt Sunog? Saan? Kamusta?,1.0
"everyone: may sunog may sunog daw dun sa ano may sunog!!!!

kapitbahay namin: HETO AKO!!! BASANG BASA SA ULAN!!!! WALANG MASISILUNGAN WALANG MALA—",1.0
"kanina lang yung sunog dun, tas ngayon nasusunog nanaman 😢😢",1.0
jojowain HAHAHAHAHA charr https://t.co/E3ElIEDnfa,0.0
""" pau nasusunog bahay nila angelic"" 
"" paulo tawagan mo si angelic"" 
"" paulo may sunog sa don carlos puntahan mo si angelic"" 
 pau pau pau pau pau pau si angelic ... 
ye pyeha! 
hahhahah ang cute ng mga kaibigan ko",1.0
@JeroomeeDC Hello sa proj 8 po ba yan na sunog?,1.0
"Who you sa lahat ng OT12, nag sunog, pumunit , nag benta ng merch at mga nag unstan sa sebongs dahil di makahintay  ng official statement at di nag tiwala HAHAHAHA ano kayo ngayon? Lol🙂

 @pledis_17 #SEVENTEEN_OT13 https://t.co/R9kwPNKRZ6",0.0
katakot sunog kagabi buti na lang kahit papano malayo kami😟,1.0
"Imagine mo napakaliit ng dila pero nakakapagbaga ng malaking apoy!

Kaya pabutihin po natin ang ating dila sa awa’t tulong ng Dios!

#PureDoctrinesOfChrist 
#BiblicalDoctrinesDay4",0.0
"“Talaga itong si Roque mukhang ensaymadang walang itlog. Parang monay na sunog.”

MAMA HAHAHA 🙃🙃🙃",0.0
daming nadaan na bumbero san nanaman kaya may sunog🤦🏻‍♀️,1.0
YAWAAAA LAKAS NG SUNOG SA TAAS:(,1.0
"Tanga ka MAMA sunog na, ano pa ba yang niluluto mo

BLACKPINK BIGGEST GIRLGROUP
#MAMAVOTE #blackpink",0.0
Hindi sasagutin ni Bathala ang iyong mga dasal. Walang hanggang impiyerno ang babagsak sayo. Ang kaluluwa mo ay susunugin sa walang katapusang apoy. Hindi ka kailanman maliligtas. https://t.co/nCYMH3KniG,0.0
sarap ng tulog ko tas ginising lang ako ni cent kase may sunog daw hype na yan,1.0
"sir pwede po bang ikaw na lang i-mine ko 😔 tutal ikaw po pinaka cute hehe 

@SB19Official #SB19 https://t.co/Vhkz3XnIe9",0.0
"may sunog na agad dito malapit samin, ingat-ingat sa paputok guys!!!!!! mag-bagong taon ng buo at buhay!!!!!!! stay safe https://t.co/8rUe6dPBTl",1.0
"may narinig akong bombero na dumaan and i was hella scared. confirmed nga, may sunog sa neighboring brgy nmin. thank u Lord at mga fire volunteers dahil nafire out agad! kinabahan talga ako dun jusko wew 🙏",1.0
"@SCAMORUPOK cold, lagyan natin ng apoy 🔥🔥🔥🔥🔥k.🔥🔥🔥🔥🔥🔥ayan",0.0
oh no papa's gonna kill mee nakalimutan ko yung sinaing omg omg omg wala na sunog na lagot ako halaaaa 😭😭😭,0.0
Yan tanginamo kase selpon pa yung priniprito mo sunog na-mama,0.0
Apoy na nagsisilbing ilaw sa dilim at init sa lamig. https://t.co/SEvQMOLftx,0.0
"Kaya't kung ang iyong kaaway ay magutom, pakanin mo; kung siya'y mauhaw, painumin mo: sapagka't sa paggawa mo ng gayon ay mga baga ng apoy ang ibubunton mo sa kaniyang ulo.

Roma 12:20
#PureDoctrinesOfChrist
#BiblicalDoctrinesDay7
#GlobalPrayerForHumanity",0.0
Sana walang casualty ang sunog sa canelar..,1.0
Grabe ung sunog.,1.0
sunog ba yan? di naman siya color black eh.,0.0
Hmm..tryin to see the big picture here. So kapag di maapula ang apoy at sumiklab lalo ang bangis neto..kailangan na siguro nila paputukan? https://t.co/0miLvGnw4I,0.0
"Dibdib puti, tuhod itim, braso brown, hita puti, mukha sunog, t*enang kulay to",0.0
"Mga Hari ng Kalikasan po..😉

@SB19Official @MTVFridayLivestream

#SB19IkalawangYugto https://t.co/cbpMC0iCgd",0.0
"Mula nang mabalitaan ang sunog sa Tondo, Manila, hindi nagdalawang-isip si Sam Verzosa na sumaklolo sa mga taong nangangailangan.
https://t.co/jxtWDJifKL",1.0
kaya pala walang tigil mga naririnig kong bumbero na dumadaan :&lt; ang lapit sa hyper oh nooo :&lt;&lt; https://t.co/aF8NAAWNeu,1.0
Thank God hindi bumongga yung sunog,1.0
hoy laki ng sunog kaloka,1.0
Thank you lord buti hindi na lumaki ang sunog ☝️☝️,1.0
@smolyuno novaliches po and may narinig ako kanina pa naman yon na merong sunog malapit lang baka ito yun😣,1.0
@HectorMazon haha Sunog over toasted eh 🤣,0.0
Buti naman hindi malala ang sunog na control agad pero kaloka lang na lunch time pa yan 😅,1.0
hinangin yung apoy awit napaso pa ako😩,0.0
saan yung sunog?? daming dumadaang truck ng bumbero dito,1.0
Buti di kami inabot ng sunog kanina isang eskinita nalang pagitan eh,1.0
"35 hayop natusta sa sunog sa Caloocan
https://t.co/xVEY0MdWTb
#TunayNaTabloidista 
#AbanteNews 
#Caloocan",1.0
San kaya yung sunog parang ang lapit lang,1.0
"Humahawi ng liyab ng apoy ang tinig ng Panginoon.

Awit 29:7
Tagalog (Ang Dating Biblia)(1905) (TAB)

Download Omega DigiBible: https://t.co/SZmUozlYRO

#PureDoctrinesOfChrist",0.0
Saaan kaya ung sunog paksh8,1.0
Ma huhu sabi ko tutong hindi sunog 😭,0.0
Saan nanaman ba sunog https://t.co/DAdguOs5DP,1.0
@inquirerdotnet Baka daw manlaban ang sunog.,0.0
"TINGNAN | Mga istasyon ng  pamatay-sunog sa Pangasinan, nag-umpisa nang magsabit ng tarpaulin at nakalinya na ang mga aktibidad kaugnay sa pag-obserba ng Fire Prevention Month simula ngayong araw. | via Grace Acuar | RP1 Tayug

Photos: BFP Binalonan https://t.co/xNUII6wN8e",1.0
good morning talaga may sunog 🔥,1.0
baka may gustong bumili ng love yourself album ng bts dyan!!! dalawa kasi ganon ko parehong version e ampota 😭👍🏻 yun yung una kong niligtas nung sunog hshsjsjshshsjshshj,1.0
"UPDATE: Sunog sa isang barko sa Navotas Fish Port, kontrolado na. | via @glenjuego https://t.co/AkBN9rJjPn",1.0
MAY APOY AT TUBIG PUTANGINA,0.0
sunog ha? HAHAHAHAHAHAHAHA https://t.co/H5MoaS3TqG,0.0
@Smileyy29928742 Bumberoooo may sunog banda rito! 🔥🔥🔥😂,1.0
"At sa anghel ng iglesia sa Tiatira ay isulat mo: Ang mga bagay na ito ay sinasabi ng Anak ng Dios, na may mga matang gaya ng ningas ng apoy, 

#PureDoctrinesOfChrist",0.0
tangina yang mga zamlikers na yan . balit ba ang sasama ninyo . kapag nakakakita ako ng zamliker kumukulo ang dugo ko at parang nilalamon ng putanginang apoy ang balat ko . bakit ba ang sasama ninyo ha ??  tangina nyo . tangina nyo . /c,0.0
@BretzDominado Ay sunog diay HAHAHA yawa way edit tweet,0.0
@kentlassified LOKO APOY BA 'YAN😭😭 NAGULAT AKO SYETE,0.0
naligo lg ako paglabas ko may sunog na.,1.0
"Sa darating na Pasko, ang hiling namin ay kahit papaano ay mabigyan ng ngiti ang mga pamilyang naantala ng apoy sa Quezon. Samahan niyo kami sa pagbuo ng munting regalong ihahain nila ngayong pasko.

📌 https://t.co/EYgP3ysYkO

@SB19Official #SB19 https://t.co/KbgbxPAK5J",1.0
Omg may sunog sa sm city cebu,1.0
"@PLDT_Cares Yo, i already sent a message to you. Totoo ba na nag karon ng sunog sa Brgy. Ugong Pasig City kaya wala kaming internet dito sa Brgy. Maybunga Pasig City?",1.0
sana ol maypa apoy,0.0
Why naman gantong oras may sunog ghorl,1.0
ang lala nung may sunog pa 😭 https://t.co/5c29iSTd2v,1.0
hoy naalala ko nung first time kong nagluto ng shanghai sa bagyu tapos naproud ako sa sarili ko kaya sinend ko ‘yung pic sa nanay ko tas sabi ba naman niya “bakit sunog” HAHAHAHAHA AT LEAST EDIBLE MAMA,0.0
@viannedacorner Medyo malayo naman samin tsaka naapula agad yung apoy,1.0
@ABSCBNNews may sunog!!! may sunog!!! may sunog!!! https://t.co/H27C77KLcw,1.0
"‼️ ALERT ‼️

Nasunog ang iilang kabahayan ng isang maralitang komunidad sa  Zapote 2, Bacoor, Cavite. 

Batay sa Advisory ng BDRRMO, 4:19 PM ay nagsimula na ang sunog. Bandang 4:31 PM ay naging 2nd alarm ang apoy, at patuloy na tumaas ito sa 3rd alarm. 

(1/4) https://t.co/2CpJmRsLF8",1.0
"Sila: Sunog!!! 🔥
Me: Shock 
Sila: Panghipos na!
Me: What to do?

In real-life, pag nana nata sa situation maski unsa na nimo ka well-informed, mataranta jud ta.

Mao ng keep calm!

Anyways, layo ra diay ang sunog. Nasunog ra diay akong paybi🤣🤣🤣🤣",0.0
"Noong Mayo 13, 2015, tinupok ng apoy ang pabrika ng Kentex Manufacturing Corporation sa Valenzuela. 74 na buhay ang nawala sa isa sa isang pangyayaring naglantad pa lalo sa pinakamasasahol na kalagayan sa paggawa sa Pilipinas. Karamihan sa nasawi ay kababaihan at kabataan. https://t.co/fi10Y1zaC9",1.0
@inquirerdotnet Sunog kaaaa @iMthinkingPinoy dito ka sa twitter mag engage daliii,0.0
may sunog nanaman :&lt;,1.0
wtf is that siren ng bumbero for??? May sunog ba?,1.0
potek kanina pala nakamotor kami ng pinsan ko tas may sunog malapit sa amin nakasalubong pa namin bumbero potek pinagsisigawan kami eh hahaahahahhaa pasaway kasi pinsan ko magmaneho,1.0
"#Highlights: Ayon sa mga pulis, maaaring kabilang si Rome sa mga naaksidente noong nagkaroon ng sunog sa kulungan! 😭

Visit https://t.co/DjwZpII83t or download the GMA Network App to watch full episodes of #Ika6NaUtos! https://t.co/DXnDGOffK3",1.0
@forkalix Sunog na itlog,0.0
@peppasammy hoy alam naman nating hotdog lng kaya mong lutuin nahihiya kapa sunog ba alam kong beginner kapa 😭😭,0.0
immune na ata kamay ni sunghoon sa apoy. Pati kamay nya ginawang birthday candle HSHSSHSHSH. https://t.co/mYahdlWaiC,0.0
@daiseukie OO TAGA ALAGA NG BRILYANTE NG APOY KASE HOT SILA😭😭😭😭,0.0
omg sobrang dami and ang lapit ng fire trucks samin san ang sunog,1.0
hindi ko alam kung may sunog or nag-iingay lang talaga sila sa labas,0.0
May sunog d2 mygod,1.0
"kung ang english ng fire ay sunog, bakit di ako makatulog ?",0.0
taena may sunog na may nag ddate parin masunog sana kayo hype,1.0
"12 DECEMBER 2020 | SUNOG SA MARIVELES, 3 SUGATAN, BATA PATAY

READ: Nagtala ng 4 na casualties ang sunog na gumising sa mga residente sa Laya St., Barangay Poblacion, Mariveles, Bataan kaninang pasado alas dose y media (12:34 AM) ng hatinggabi, Sabado, 12 December 2020, kabi…",1.0
tapos biglang umalab ang apoy 🔥🔥🔥🔥🔥🔥🔥🔥🔥 skl,1.0
sunog na barbeque kayo jan😃 https://t.co/810GunSHBI,0.0
"maniniwala ba kayong 1st time ko gumawa nito,, oo kasi sunog ‘yung gilid 😭😭 https://t.co/Q0qei7aXLR",0.0
Tangina katapat lang namen sunog,1.0
Sunog nasad suba,0.0
"Ginanap ng Panginoon ang kaniyang kapusukan, kaniyang ibinugso ang kaniyang mabangis na galit; at siya'y nagpaalab ng apoy sa Sion, na pumugnaw ng mga patibayan niyaon.

Panaghoy 4:11
Tagalog (Ang Dating Biblia) (1905) (TAB)#NotAllPastorsAreSentByGod
#ADDBiblicalAnswers",0.0
if I can sunog nalang ehhh,0.0
Putya may sunog pa nga sa mariveles. 💔,1.0
May paulan tapos may pa apoy din,1.0
ano kayang apoy makikita ko hahahahha,0.0
Gago may sunog daw kinginangina naabala tulog ko,1.0
"Ibinigay niya sa kanila na pinakaulan ay graniso, at liyab ng apoy sa kanilang lupain.

Awit 105:32
Tagalog (Ang Dating Biblia) (1905) (TAB)
#TOPBiblicalAnswers",0.0
sunog nasad sa Mandaue 🔥,1.0
Gago nakatulog ako ano na nangyare?? Sunog na ba sbs?? Pyscho SOTY??? https://t.co/2h06TQFiEF,0.0
"Sunog bangus haha
RURU MADRID ON AOS",0.0
puta akala ko may nagpaputok lang may sunog na pala,1.0
"Yung electricfan bumubuga ng apoy 

SB19 Happy1MOnFB
@SB19Official #SB19
#SB19MTV20Peat
#ATINWeekendMYXVotingD1",0.0
Apoy ang kelangan 🥶,0.0
"yung may apoy sa background pero may tubig din sa sahig....
vaporize na yaaannnn HAHAHAHA",0.0
nakakwindang yung dami ng sirens. batvoarang nearby baesa yung sunog,1.0
"laki respeto ko sa mga naka-inuman ko kanina 

""wala munang magpapatugtog hangga't inaapula pa yung sunog, sila nag-aapula habang tayo nagpapakasaya.""

PS: Nagka-sunog po kasi malapit sa amin. https://t.co/bYujUyHFJ7",1.0
may sunog na naman💔,1.0
@4thminari @_00JESUS00_ Hindi sasagutin ni Hesus ang mga panalangin mo. Darating sa iyo ang impyernong walang hanggan. Masusunog ang kaluluwa mo sa walang katapusang apoy. Hindi ka kailanman maliligtas.,0.0
